id,name,email,phone,address,city,state,country,postal_code,created_at,updated_at,gender,source_id,account_id,contact_category_id,is_vip
10545,Lívia Cardoso,,+55 (77) 99105-0059,,,Bahia,Brasil,,2025-08-20 11:59:01.071683+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10546,Adriana David,,+55 (77) 99135-1986,,,Bahia,Brasil,,2025-07-16 19:47:09.716334+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10547,Edjane Nascimento🧠,,+55 (77) 99920-1166,,,Bahia,Brasil,,2025-06-24 23:35:26.725303+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10548,Cleiton,,+55 (77) 99961-7730,,,Bahia,Brasil,,2025-07-30 12:30:31.008375+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10549,Nathalie Silva,,+55 (79) 98843-2225,,,Sergipe,Brasil,,2025-08-13 18:33:19.025069+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10550,Rogério Jr 😎,,+55 (79) 99815-6983,,,Sergipe,Brasil,,2025-07-04 21:55:39.652051+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10551,Renata Peixoto,,+55 (81) 98152-7746,,,Pernambuco,Brasil,,2025-08-18 12:30:25.299464+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10552,Contato WhatsApp,,+55 (81) 98208-8882,,,Pernambuco,Brasil,,2025-08-07 09:18:46.786174+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10553,Wedson,,+55 (81) 98486-9472,,,Pernambuco,Brasil,,2025-07-31 17:30:23.196577+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10554,Juliana- preciosa,,+55 (81) 98867-8247,,,Pernambuco,Brasil,,2025-07-28 23:00:21.671398+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10555,Juliana Dourado,,+55 (81) 99146-6957,,,Pernambuco,Brasil,,2025-08-19 13:06:51.976715+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10556,Sylvia Roberta Bayma,,+55 (81) 99212-2770,,,Pernambuco,Brasil,,2025-07-18 22:59:54.842465+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10557,Gheyseanderson,,+55 (81) 99312-3999,,,Pernambuco,Brasil,,2025-08-24 18:25:35.896217+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10558,mary,,+55 (81) 99467-5902,,,Pernambuco,Brasil,,2025-06-21 17:17:32.895444+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10559,Sterfane,,+55 (81) 99606-1366,,,Pernambuco,Brasil,,2025-06-28 12:33:49.454662+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10560,Thais Gemir Magalhães,,+55 (81) 99807-0443,,,Pernambuco,Brasil,,2025-07-20 22:22:47.370557+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10561,Raquel Costa👨‍👩‍👧‍👦💙,,+55 (81) 99851-0017,,,Pernambuco,Brasil,,2025-06-27 23:35:48.438514+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10562,Tertuliano,,+55 (81) 99887-2605,,,Pernambuco,Brasil,,2025-07-26 12:36:52.277589+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10563,Givalda,,+55 (81) 99953-4903,,,Pernambuco,Brasil,,2025-07-28 10:23:41.606135+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10564,Myrian Saporito,,+55 (82) 98850-1192,,,Alagoas,Brasil,,2025-07-15 23:25:21.071576+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10565,Margareth,,+55 (82) 99316-1503,,,Alagoas,Brasil,,2025-08-21 22:41:27.832711+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10566,Dalessandro,,+55 (82) 99645-2762,,,Alagoas,Brasil,,2025-08-14 14:17:24.682046+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10567,Diegna Mello,,+55 (82) 99906-4375,,,Alagoas,Brasil,,2025-06-19 14:32:06.801031+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10568,Edmundo Melo,,+55 (82) 99972-0900,,,Alagoas,Brasil,,2025-08-04 12:48:34.362716+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10569,Zelma Melo,,+55 (82) 99988-6857,,,Alagoas,Brasil,,2025-06-30 18:23:04.416834+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10570,Luciana Calzerra,,+55 (83) 98725-2005,,,Paraíba,Brasil,,2025-08-01 20:39:51.823877+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10571,Wilma,,+55 (83) 99126-9854,,,Paraíba,Brasil,,2025-07-21 11:57:47.650153+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10572,Iara,,+55 (83) 99404-5252,,,Paraíba,Brasil,,2025-06-25 15:14:38.446684+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10573,Ana Lígia,,+55 (83) 99616-8503,,,Paraíba,Brasil,,2025-06-26 11:52:23.278741+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10574,Jackson M,,+55 (84) 98862-2585,,,Rio Grande do Norte,Brasil,,2025-06-21 13:34:07.035579+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10575,Ivonete Pereira,,+55 (84) 98881-3103,,,Rio Grande do Norte,Brasil,,2025-08-07 22:00:09.23231+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10576,Télia Cortês,,+55 (84) 99406-9014,,,Rio Grande do Norte,Brasil,,2025-08-07 20:14:53.900583+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10577,Jussara Nádia Dantas Gurg,,+55 (84) 99612-7545,,,Rio Grande do Norte,Brasil,,2025-06-29 21:45:22.387322+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10578,Alda,,+55 (84) 99698-9191,,,Rio Grande do Norte,Brasil,,2025-07-02 19:10:36.951384+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10579,Erick Gurgel,,+55 (84) 99955-0140,,,Rio Grande do Norte,Brasil,,2025-07-03 21:47:24.847975+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10580,Paulo Vieira,,+55 (85) 98190-9749,,,Ceará,Brasil,,2025-07-30 17:14:55.917011+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10581,Felipe,,+55 (85) 98636-0883,,,Ceará,Brasil,,2025-06-21 14:49:35.543775+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10582,Cybele Cysne,,+55 (85) 98699-3582,,,Ceará,Brasil,,2025-08-18 19:31:24.486144+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10583,Escritório Advocacia,,+55 (85) 98731-3025,,,Ceará,Brasil,,2025-08-19 20:44:10.266251+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10584,Oiê,,+55 (85) 98766-1500,,,Ceará,Brasil,,2025-06-30 22:31:59.809086+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10585,Valdecimone,,+55 (85) 98775-8056,,,Ceará,Brasil,,2025-07-23 13:00:36.703511+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10586,Renan Silva,,+55 (85) 98819-9624,,,Ceará,Brasil,,2025-07-15 18:49:08.732726+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10587,Gy Lima 🩷,,+55 (85) 98831-0012,,,Ceará,Brasil,,2025-07-05 00:02:41.725629+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10588,Itamar de Souza,,+55 (85) 98845-5376,,,Ceará,Brasil,,2025-07-02 21:01:14.91384+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10589,Renato Montenegro,,+55 (85) 98870-3767,,,Ceará,Brasil,,2025-06-28 18:27:57.91302+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10590,Marcus Vinicius,,+55 (85) 98991-0180,,,Ceará,Brasil,,2025-08-18 14:56:58.81975+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10591,Cleto Gomes,,+55 (85) 99111-3111,,,Ceará,Brasil,,2025-07-25 17:00:29.25469+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10592,Géssica Leitão,,+55 (85) 99612-1616,,,Ceará,Brasil,,2025-08-11 12:19:54.66658+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10593,Camilla Góes,,+55 (85) 99619-4625,,,Ceará,Brasil,,2025-07-28 17:32:27.493096+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10594,Nara,,+55 (85) 99636-3936,,,Ceará,Brasil,,2025-07-28 17:28:10.815573+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10595,Guilherme,,+55 (85) 99674-4322,,,Ceará,Brasil,,2025-06-30 15:46:22.223126+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10596,Diego,,+55 (85) 99773-2641,,,Ceará,Brasil,,2025-06-30 13:27:09.378113+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10597,Yuri,,+55 (85) 99903-6639,,,Ceará,Brasil,,2025-06-20 11:18:59.819946+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10598,Alexandre Campos,,+55 (85) 99919-3713,,,Ceará,Brasil,,2025-08-12 13:43:47.34225+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10599,🇧🇷Maria Leoney- Wee Travel,,+55 (85) 99944-6103,,,Ceará,Brasil,,2025-08-04 11:45:08.005288+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10600,João Eudes Cláudio Filho,,+55 (85) 99960-5264,,,Ceará,Brasil,,2025-07-28 15:30:45.878961+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10601,AFONSO ARAGÃO,,+55 (85) 99984-9290,,,Ceará,Brasil,,2025-07-28 13:40:08.134682+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10602,Duda Brígido,,+55 (85) 99998-7788,,,Ceará,Brasil,,2025-07-22 17:55:05.378982+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10603,RosagelaMendes,,+55 (86) 99482-2232,,,Piauí,Brasil,,2025-07-26 12:40:31.566676+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10604,Natália Vidal 🌻,,+55 (86) 99808-2830,,,Piauí,Brasil,,2025-07-03 10:34:52.386026+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10605,Lucia RBA,,+55 (86) 99981-5691,,,Piauí,Brasil,,2025-08-25 17:18:14.117638+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10606,Empresarial Valgueiro Ferraz,,+55 (87) 98182-1986,,,Pernambuco,Brasil,,2025-08-27 12:22:24.03283+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10607,Contato WhatsApp,,+55 (87) 99902-4965,,,Pernambuco,Brasil,,2025-08-18 12:25:07.440539+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10608,Susana,,+55 (88) 98805-2329,,,Ceará,Brasil,,2025-08-22 17:57:37.378381+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10609,Juliana Moreira,,+55 (88) 99244-4745,,,Ceará,Brasil,,2025-08-25 16:51:36.055787+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10610,Luciano,,+55 (88) 99277-0136,,,Ceará,Brasil,,2025-06-17 01:31:36.22149+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10611,Neide,,+55 (88) 99683-6219,,,Ceará,Brasil,,2025-07-28 10:24:38.920662+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10612,🥹,,+55 (89) 99997-4076,,,Piauí,Brasil,,2025-06-24 13:40:00.973034+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10613,Tania Monteiro,,+55 (91) 98052-2141,,,Pará,Brasil,,2025-08-04 15:50:19.46224+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10614,Clara Ribeiro,,+55 (91) 98103-7113,,,Pará,Brasil,,2025-07-03 10:36:16.184503+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10615,Livian Netto,,+55 (91) 98137-9653,,,Pará,Brasil,,2025-08-06 18:27:30.563583+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10616,Nahima Matos,,+55 (91) 98378-9204,,,Pará,Brasil,,2025-07-21 11:57:12.042949+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10617,Nelson Nasser,,+55 (91) 98417-0965,,,Pará,Brasil,,2025-08-01 18:45:02.238925+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10618,Iza Guia De Turismo,,+55 (91) 98514-6266,,,Pará,Brasil,,2025-08-20 11:53:46.562602+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10619,Contato WhatsApp,,+55 (91) 98634-9342,,,Pará,Brasil,,2025-08-21 12:13:48.224232+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10620,Gabriel Cunha,,+55 (91) 98759-9749,,,Pará,Brasil,,2025-07-02 22:38:02.107716+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10621,559189589121,,+55 (91) 98958-9121,,,Pará,Brasil,,2025-07-28 17:27:47.271749+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10622,Contato WhatsApp,,+55 (91) 99112-5421,,,Pará,Brasil,,2025-06-17 09:34:01.587105+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10623,Nivaldo Brederode,,+55 (91) 99278-0805,,,Pará,Brasil,,2025-07-17 18:17:53.221697+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10624,Leonardo L.,,+55 (92) 98112-6986,,,Amazonas,Brasil,,2025-06-17 01:08:49.689556+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10625,Luzilene,,+55 (92) 98157-5567,,,Amazonas,Brasil,,2025-08-14 20:21:09.759782+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10626,Renata Carvalho,,+55 (92) 98429-1002,,,Amazonas,Brasil,,2025-07-02 17:33:28.601969+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10627,Shirley,,+55 (92) 99117-2917,,,Amazonas,Brasil,,2025-08-13 17:26:34.472792+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10628,Paulo,,+55 (92) 99157-6939,,,Amazonas,Brasil,,2025-07-01 11:59:57.939891+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10629,Ózimo Teixeira de Lima,,+55 (92) 99367-2304,,,Amazonas,Brasil,,2025-07-04 20:30:42.215335+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10630,🌹Fabi🌹,,+55 (92) 99399-5072,,,Amazonas,Brasil,,2025-08-18 12:59:50.280078+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10631,Danthon Reis,,+55 (92) 99486-7381,,,Amazonas,Brasil,,2025-07-05 00:17:33.679678+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10632,Nicole,,+55 (93) 99112-5184,,,Pará,Brasil,,2025-08-22 13:03:15.585108+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10633,559391889619,,+55 (93) 99188-9619,,,Pará,Brasil,,2025-07-28 17:26:20.458392+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10634,Bruno,,+55 (94) 99138-9671,,,Pará,Brasil,,2025-06-21 17:16:55.220754+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10635,Renata,,+55 (94) 99230-1078,,,Pará,Brasil,,2025-08-11 12:54:14.431021+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10636,Lena Fagundes,,+55 (95) 98805-3076,,,Roraima,Brasil,,2025-06-30 14:00:51.793548+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10637,Josiane Araujo ⚖️,,+55 (96) 98111-0907,,,Amapá,Brasil,,2025-07-05 00:23:36.214833+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10638,Auriney Brito,,+55 (96) 98135-5226,,,Amapá,Brasil,,2025-06-28 18:21:46.830112+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10639,Abel  Junior,,+55 (97) 99902-9686,,,Amazonas,Brasil,,2025-06-30 13:29:58.781228+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10640,Raphael Saldanha,,+55 (98) 98151-0229,,,Maranhão,Brasil,,2025-08-26 21:58:39.926179+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10641,Jv Mendonça,,+55 (98) 98202-9200,,,Maranhão,Brasil,,2025-08-20 11:55:22.047133+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10642,Eduardo Viana,,+55 (98) 98475-7272,,,Maranhão,Brasil,,2025-08-04 22:14:22.326874+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10643,DJ RAI O CAÇADO DE PEDRAS,,+55 (98) 98535-6852,,,Maranhão,Brasil,,2025-06-25 00:57:55.94637+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10644,Jecé Jr,,+55 (98) 99901-0909,,,Maranhão,Brasil,,2025-07-01 20:02:00.180147+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10645,Flavio Renato 👨🏻‍💻,,+55 (99) 98110-0265,,,Maranhão,Brasil,,2025-06-17 05:51:59.827753+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10646,Denilson Passos Borges,,+55 (99) 98113-4846,,,Maranhão,Brasil,,2025-08-22 20:00:25.840989+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10647,José,,+55 (99) 98416-5471,,,Maranhão,Brasil,,2025-06-21 13:03:20.366016+00,2025-08-27 13:11:21.224299+00,,13,179,12,false
10651,"Rodrigo Jesus 
HUWAU INTERNACIONAL TRAVEL DESIGNERS",,351917236146,,,,Portugal,,2025-08-27 18:05:32.641416+00,2025-08-27 18:06:35.139935+00,,13,179,12,false
